order_id;pizza_type_id;pizza_type_id;quantity
16386;pepperoni_m;pepperoni;1
16386;the_greek_x;the_greek;1
16387;cali_ckn_l;cali_ckn;1
16387;ckn_alfredo_m;ckn_alfredo;1
16387;classic_dlx_l;classic_dlx;1
16387;four_cheese_l;four_cheese;1
16387;pep_msh_pep_m;pep_msh_pep;1
16388;spinach_supr_m;spinach_supr;1
16389;ital_cpcllo_s;ital_cpcllo;1
16389;spinach_fet_s;spinach_fet;1
16390;ital_supr_m;ital_supr;1
16391;pep_msh_pep_m;pep_msh_pep;1
16392;pep_msh_pep_l;pep_msh_pep;1
16392;southw_ckn_l;southw_ckn;1
16393;spinach_fet_s;spinach_fet;1
16394;hawaiian_l;hawaiian;1
16395;ital_supr_l;ital_supr;1
16395;spicy_ital_l;spicy_ital;1
16395;spicy_ital_s;spicy_ital;1
16395;the_greek_x;the_greek;1
16396;five_cheese_l;five_cheese;1
16397;hawaiian_l;hawaiian;1
16397;prsc_argla_l;prsc_argla;1
16398;pep_msh_pep_s;pep_msh_pep;1
16398;peppr_salami_m;peppr_salami;1
16398;spinach_supr_m;spinach_supr;1
16398;veggie_veg_m;veggie_veg;1
16399;ital_cpcllo_m;ital_cpcllo;1
16399;spinach_fet_l;spinach_fet;1
16400;classic_dlx_s;classic_dlx;1
16400;hawaiian_l;hawaiian;1
16401;green_garden_s;green_garden;1
16401;hawaiian_l;hawaiian;1
16401;mexicana_s;mexicana;1
16401;thai_ckn_l;thai_ckn;1
16402;ital_veggie_s;ital_veggie;1
16402;pepperoni_s;pepperoni;1
16403;classic_dlx_m;classic_dlx;1
16403;classic_dlx_s;classic_dlx;1
16403;prsc_argla_s;prsc_argla;1
16404;prsc_argla_l;prsc_argla;1
16405;green_garden_l;green_garden;1
16405;spinach_supr_s;spinach_supr;1
16406;pep_msh_pep_m;pep_msh_pep;1
16406;pepperoni_s;pepperoni;1
16406;spicy_ital_l;spicy_ital;1
16406;spin_pesto_s;spin_pesto;1
16407;southw_ckn_l;southw_ckn;1
16408;bbq_ckn_m;bbq_ckn;1
16408;big_meat_s;big_meat;1
16408;ckn_alfredo_m;ckn_alfredo;1
16408;ckn_alfredo_s;ckn_alfredo;1
16409;ital_supr_l;ital_supr;1
16409;pepperoni_s;pepperoni;1
16410;pepperoni_m;pepperoni;1
16410;peppr_salami_m;peppr_salami;1
16411;mexicana_m;mexicana;1
16411;pep_msh_pep_l;pep_msh_pep;1
16411;spicy_ital_l;spicy_ital;1
16411;thai_ckn_m;thai_ckn;1
16412;calabrese_l;calabrese;1
16412;hawaiian_l;hawaiian;1
16413;ckn_pesto_m;ckn_pesto;1
16413;mexicana_l;mexicana;1
16413;prsc_argla_l;prsc_argla;1
16413;southw_ckn_m;southw_ckn;1
16414;hawaiian_s;hawaiian;1
16414;ital_veggie_m;ital_veggie;1
16414;mediterraneo_l;mediterraneo;1
16414;napolitana_s;napolitana;1
16415;classic_dlx_m;classic_dlx;1
16415;napolitana_l;napolitana;1
16415;pepperoni_s;pepperoni;1
16415;thai_ckn_l;thai_ckn;1
16416;spicy_ital_l;spicy_ital;1
16417;big_meat_s;big_meat;2
16417;soppressata_s;soppressata;1
16417;spicy_ital_l;spicy_ital;1
16418;sicilian_s;sicilian;1
16418;southw_ckn_l;southw_ckn;1
16419;classic_dlx_m;classic_dlx;1
16420;ckn_alfredo_m;ckn_alfredo;1
16420;mexicana_l;mexicana;1
16420;peppr_salami_m;peppr_salami;1
16421;five_cheese_l;five_cheese;1
16422;cali_ckn_m;cali_ckn;1
16422;pepperoni_m;pepperoni;1
16422;peppr_salami_l;peppr_salami;1
16422;prsc_argla_l;prsc_argla;1
16423;spinach_fet_m;spinach_fet;1
16424;ital_cpcllo_m;ital_cpcllo;1
16425;mexicana_m;mexicana;1
16425;thai_ckn_l;thai_ckn;1
16426;big_meat_s;big_meat;1
16426;ital_veggie_s;ital_veggie;1
16427;cali_ckn_s;cali_ckn;1
16427;pep_msh_pep_m;pep_msh_pep;1
16428;prsc_argla_s;prsc_argla;1
16428;spinach_fet_m;spinach_fet;1
16429;four_cheese_l;four_cheese;1
16429;hawaiian_l;hawaiian;3
16430;pep_msh_pep_l;pep_msh_pep;1
16430;southw_ckn_l;southw_ckn;1
16431;spicy_ital_s;spicy_ital;1
16432;classic_dlx_m;classic_dlx;1
16432;sicilian_l;sicilian;1
16433;ckn_alfredo_m;ckn_alfredo;1
16433;the_greek_m;the_greek;1
16434;five_cheese_l;five_cheese;1
16434;green_garden_l;green_garden;1
16434;peppr_salami_s;peppr_salami;1
16434;southw_ckn_l;southw_ckn;1
16435;big_meat_s;big_meat;1
16435;four_cheese_l;four_cheese;1
16435;pepperoni_l;pepperoni;1
16436;big_meat_s;big_meat;1
16436;brie_carre_s;brie_carre;1
16436;hawaiian_s;hawaiian;1
16436;veggie_veg_l;veggie_veg;1
16437;calabrese_m;calabrese;1
16437;hawaiian_l;hawaiian;1
16438;southw_ckn_s;southw_ckn;1
16438;spin_pesto_l;spin_pesto;1
16439;cali_ckn_m;cali_ckn;1
16439;prsc_argla_l;prsc_argla;1
16440;sicilian_l;sicilian;1
16441;calabrese_m;calabrese;1
16441;classic_dlx_m;classic_dlx;1
16441;napolitana_s;napolitana;1
16441;spinach_supr_l;spinach_supr;1
16442;bbq_ckn_l;bbq_ckn;1
16442;hawaiian_m;hawaiian;1
16442;pep_msh_pep_m;pep_msh_pep;1
16442;peppr_salami_m;peppr_salami;1
16443;ital_cpcllo_s;ital_cpcllo;1
16443;thai_ckn_s;thai_ckn;1
16444;big_meat_s;big_meat;1
16445;bbq_ckn_m;bbq_ckn;1
16445;ckn_pesto_l;ckn_pesto;1
16445;southw_ckn_m;southw_ckn;1
16445;spinach_fet_s;spinach_fet;1
16446;mediterraneo_s;mediterraneo;1
16446;spinach_fet_m;spinach_fet;1
16447;ital_cpcllo_l;ital_cpcllo;1
16448;five_cheese_l;five_cheese;1
16448;four_cheese_m;four_cheese;1
16449;southw_ckn_l;southw_ckn;1
16450;cali_ckn_s;cali_ckn;1
16451;bbq_ckn_l;bbq_ckn;1
16451;cali_ckn_l;cali_ckn;1
16451;four_cheese_l;four_cheese;2
16451;green_garden_m;green_garden;1
16451;ital_veggie_s;ital_veggie;1
16451;mediterraneo_m;mediterraneo;1
16451;mexicana_l;mexicana;1
16451;pepperoni_l;pepperoni;2
16451;soppressata_l;soppressata;1
16451;soppressata_s;soppressata;1
16451;southw_ckn_m;southw_ckn;1
16451;spinach_fet_s;spinach_fet;1
16452;four_cheese_l;four_cheese;1
16452;spicy_ital_s;spicy_ital;1
16453;bbq_ckn_l;bbq_ckn;1
16453;cali_ckn_l;cali_ckn;1
16453;ckn_pesto_l;ckn_pesto;1
16453;sicilian_l;sicilian;1
16454;prsc_argla_m;prsc_argla;1
16455;bbq_ckn_m;bbq_ckn;1
16455;big_meat_s;big_meat;1
16455;classic_dlx_m;classic_dlx;1
16455;five_cheese_l;five_cheese;1
16455;four_cheese_m;four_cheese;1
16455;hawaiian_l;hawaiian;1
16455;ital_veggie_l;ital_veggie;1
16455;napolitana_s;napolitana;1
16455;spicy_ital_l;spicy_ital;1
16455;spin_pesto_s;spin_pesto;1
16455;thai_ckn_l;thai_ckn;1
16455;the_greek_l;the_greek;1
16456;bbq_ckn_m;bbq_ckn;1
16456;classic_dlx_m;classic_dlx;1
16456;ital_veggie_m;ital_veggie;1
16456;pep_msh_pep_l;pep_msh_pep;1
16457;pepperoni_m;pepperoni;1
16458;thai_ckn_m;thai_ckn;1
16459;hawaiian_s;hawaiian;1
16460;ital_cpcllo_l;ital_cpcllo;1
16460;mexicana_l;mexicana;1
16461;bbq_ckn_l;bbq_ckn;1
16461;classic_dlx_s;classic_dlx;1
16461;ital_veggie_l;ital_veggie;1
16461;napolitana_s;napolitana;1
16462;spin_pesto_m;spin_pesto;1
16463;green_garden_s;green_garden;1
16464;four_cheese_l;four_cheese;1
16464;soppressata_l;soppressata;1
16464;soppressata_s;soppressata;1
16465;hawaiian_s;hawaiian;1
16465;soppressata_s;soppressata;1
16465;spin_pesto_l;spin_pesto;1
16466;southw_ckn_l;southw_ckn;2
16466;southw_ckn_m;southw_ckn;1
16466;thai_ckn_l;thai_ckn;1
16467;ckn_pesto_l;ckn_pesto;1
16467;mexicana_l;mexicana;1
16468;big_meat_s;big_meat;1
16468;ital_supr_l;ital_supr;1
16468;ital_veggie_m;ital_veggie;1
16468;pep_msh_pep_m;pep_msh_pep;1
16469;southw_ckn_m;southw_ckn;1
16469;spicy_ital_m;spicy_ital;1
16469;spin_pesto_l;spin_pesto;1
16470;pepperoni_m;pepperoni;1
16470;thai_ckn_m;thai_ckn;1
16471;sicilian_l;sicilian;1
16472;ckn_pesto_l;ckn_pesto;1
16472;ital_supr_m;ital_supr;1
16472;soppressata_s;soppressata;1
16473;the_greek_s;the_greek;1
16474;pep_msh_pep_l;pep_msh_pep;1
16475;bbq_ckn_m;bbq_ckn;1
16475;ckn_pesto_l;ckn_pesto;1
16475;soppressata_l;soppressata;1
16476;big_meat_s;big_meat;1
16476;brie_carre_s;brie_carre;1
16477;spinach_fet_m;spinach_fet;1
16478;hawaiian_s;hawaiian;1
16479;classic_dlx_l;classic_dlx;1
16479;prsc_argla_l;prsc_argla;1
16480;sicilian_s;sicilian;1
16480;spinach_fet_m;spinach_fet;1
16480;spinach_supr_l;spinach_supr;1
16481;the_greek_m;the_greek;1
16482;mexicana_s;mexicana;1
16483;ckn_alfredo_m;ckn_alfredo;1
16483;thai_ckn_l;thai_ckn;1
16484;bbq_ckn_m;bbq_ckn;1
16484;ckn_alfredo_m;ckn_alfredo;1
16484;pepperoni_m;pepperoni;1
16485;bbq_ckn_l;bbq_ckn;1
16486;ital_veggie_s;ital_veggie;1
16487;big_meat_s;big_meat;1
16487;mediterraneo_s;mediterraneo;1
16488;napolitana_l;napolitana;1
16489;ital_supr_l;ital_supr;1
16489;sicilian_s;sicilian;1
16489;spin_pesto_s;spin_pesto;1
16490;ital_supr_l;ital_supr;1
16491;spicy_ital_l;spicy_ital;1
16492;southw_ckn_m;southw_ckn;1
16493;sicilian_l;sicilian;1
16493;sicilian_s;sicilian;1
16494;ital_cpcllo_l;ital_cpcllo;1
16495;classic_dlx_m;classic_dlx;1
16496;sicilian_s;sicilian;1
16497;brie_carre_s;brie_carre;1
16498;ital_supr_m;ital_supr;1
16499;ckn_alfredo_m;ckn_alfredo;1
16499;five_cheese_l;five_cheese;1
16499;ital_cpcllo_l;ital_cpcllo;1
16499;mediterraneo_l;mediterraneo;1
16499;napolitana_s;napolitana;1
16499;pep_msh_pep_l;pep_msh_pep;1
16499;sicilian_l;sicilian;2
16499;sicilian_m;sicilian;1
16499;soppressata_l;soppressata;1
16499;veggie_veg_s;veggie_veg;1
16500;cali_ckn_m;cali_ckn;1
16500;hawaiian_l;hawaiian;1
16500;prsc_argla_s;prsc_argla;1
16500;spicy_ital_l;spicy_ital;1
16501;ckn_pesto_s;ckn_pesto;1
16502;green_garden_s;green_garden;1
16503;big_meat_s;big_meat;1
16503;cali_ckn_s;cali_ckn;1
16503;five_cheese_l;five_cheese;1
16503;ital_cpcllo_m;ital_cpcllo;1
16503;ital_supr_l;ital_supr;1
16503;mexicana_l;mexicana;1
16503;pepperoni_l;pepperoni;2
16503;pepperoni_m;pepperoni;1
16503;prsc_argla_s;prsc_argla;1
16503;soppressata_m;soppressata;1
16503;southw_ckn_s;southw_ckn;1
16503;spicy_ital_l;spicy_ital;1
16503;thai_ckn_m;thai_ckn;1
16503;veggie_veg_s;veggie_veg;1
16504;cali_ckn_m;cali_ckn;1
16504;green_garden_m;green_garden;1
16505;big_meat_s;big_meat;1
16505;four_cheese_l;four_cheese;1
16506;four_cheese_l;four_cheese;1
16506;southw_ckn_l;southw_ckn;1
16506;thai_ckn_l;thai_ckn;1
16507;four_cheese_l;four_cheese;1
16508;cali_ckn_l;cali_ckn;1
16508;southw_ckn_s;southw_ckn;1
16509;classic_dlx_m;classic_dlx;1
16510;cali_ckn_l;cali_ckn;1
16511;calabrese_m;calabrese;1
16511;ital_supr_l;ital_supr;1
16512;five_cheese_l;five_cheese;1
16513;spicy_ital_l;spicy_ital;1
16514;five_cheese_l;five_cheese;1
16514;hawaiian_m;hawaiian;1
16514;sicilian_s;sicilian;1
16515;napolitana_l;napolitana;1
16516;bbq_ckn_l;bbq_ckn;1
16516;bbq_ckn_s;bbq_ckn;1
16516;pepperoni_m;pepperoni;1
16516;spicy_ital_s;spicy_ital;1
16517;cali_ckn_s;cali_ckn;1
16518;peppr_salami_s;peppr_salami;1
16519;spinach_fet_l;spinach_fet;1
16520;peppr_salami_s;peppr_salami;1
16521;pepperoni_l;pepperoni;1
16522;hawaiian_l;hawaiian;1
16522;mexicana_l;mexicana;1
16523;four_cheese_l;four_cheese;1
16524;hawaiian_l;hawaiian;1
16525;thai_ckn_s;thai_ckn;1
16526;sicilian_s;sicilian;1
16527;peppr_salami_l;peppr_salami;1
16528;bbq_ckn_m;bbq_ckn;1
16528;mexicana_l;mexicana;1
16529;five_cheese_l;five_cheese;1
16529;napolitana_m;napolitana;1
16529;thai_ckn_l;thai_ckn;1
16530;mediterraneo_m;mediterraneo;1
16530;sicilian_m;sicilian;1
16531;ital_cpcllo_l;ital_cpcllo;1
16531;mexicana_l;mexicana;1
16531;pepperoni_m;pepperoni;1
16531;spicy_ital_l;spicy_ital;1
16532;ckn_pesto_m;ckn_pesto;1
16532;spin_pesto_s;spin_pesto;1
16533;prsc_argla_s;prsc_argla;1
16534;four_cheese_m;four_cheese;1
16534;spinach_fet_m;spinach_fet;1
16535;classic_dlx_m;classic_dlx;1
16535;prsc_argla_s;prsc_argla;1
16536;ckn_pesto_l;ckn_pesto;2
16536;classic_dlx_m;classic_dlx;1
16536;soppressata_m;soppressata;1
16537;hawaiian_m;hawaiian;1
16537;ital_veggie_s;ital_veggie;1
16537;peppr_salami_s;peppr_salami;1
16537;spinach_fet_m;spinach_fet;1
16538;spicy_ital_l;spicy_ital;1
16539;sicilian_m;sicilian;2
16539;spinach_supr_m;spinach_supr;1
16539;the_greek_l;the_greek;1
16540;bbq_ckn_m;bbq_ckn;1
16541;green_garden_s;green_garden;1
16541;ital_veggie_m;ital_veggie;1
16542;five_cheese_l;five_cheese;1
16542;hawaiian_s;hawaiian;1
16542;the_greek_s;the_greek;1
16542;veggie_veg_s;veggie_veg;1
16543;peppr_salami_m;peppr_salami;1
16543;prsc_argla_s;prsc_argla;1
16544;big_meat_s;big_meat;1
16544;hawaiian_s;hawaiian;1
16545;mediterraneo_m;mediterraneo;1
16545;pep_msh_pep_s;pep_msh_pep;1
16545;peppr_salami_l;peppr_salami;1
16546;bbq_ckn_m;bbq_ckn;1
16546;big_meat_s;big_meat;1
16547;cali_ckn_l;cali_ckn;1
16547;classic_dlx_m;classic_dlx;1
16547;four_cheese_m;four_cheese;1
16547;the_greek_l;the_greek;1
16548;spinach_fet_s;spinach_fet;1
16549;ital_veggie_s;ital_veggie;1
16549;spinach_fet_s;spinach_fet;1
16549;veggie_veg_m;veggie_veg;1
16550;napolitana_l;napolitana;1
16550;pepperoni_s;pepperoni;1
16551;hawaiian_l;hawaiian;1
16551;mexicana_l;mexicana;1
16552;five_cheese_l;five_cheese;1
16552;hawaiian_l;hawaiian;1
16553;ckn_pesto_l;ckn_pesto;1
16554;hawaiian_s;hawaiian;1
16555;five_cheese_l;five_cheese;1
16555;napolitana_s;napolitana;1
16556;peppr_salami_m;peppr_salami;1
16557;cali_ckn_s;cali_ckn;1
16558;four_cheese_l;four_cheese;1
16559;napolitana_s;napolitana;1
16560;pepperoni_m;pepperoni;1
16561;ckn_pesto_s;ckn_pesto;1
16561;four_cheese_l;four_cheese;1
16561;green_garden_s;green_garden;1
16561;ital_supr_m;ital_supr;1
16561;ital_supr_s;ital_supr;1
16561;pepperoni_s;pepperoni;1
16561;sicilian_m;sicilian;1
16561;thai_ckn_s;thai_ckn;1
16562;hawaiian_s;hawaiian;1
16563;hawaiian_l;hawaiian;1
16564;ital_supr_m;ital_supr;1
16565;sicilian_l;sicilian;1
16565;spinach_supr_s;spinach_supr;1
16566;prsc_argla_l;prsc_argla;1
16566;spinach_supr_s;spinach_supr;1
16567;soppressata_m;soppressata;1
16567;spinach_fet_s;spinach_fet;1
16568;big_meat_s;big_meat;1
16569;peppr_salami_l;peppr_salami;1
16569;prsc_argla_m;prsc_argla;1
16569;spinach_fet_s;spinach_fet;1
16570;veggie_veg_m;veggie_veg;1
16571;five_cheese_l;five_cheese;1
16572;spicy_ital_l;spicy_ital;1
16573;bbq_ckn_s;bbq_ckn;1
16573;brie_carre_s;brie_carre;1
16573;four_cheese_l;four_cheese;2
16573;pepperoni_m;pepperoni;1
16573;prsc_argla_l;prsc_argla;1
16573;soppressata_m;soppressata;1
16573;soppressata_s;soppressata;1
16573;spicy_ital_l;spicy_ital;1
16573;spinach_fet_s;spinach_fet;1
16574;four_cheese_m;four_cheese;1
16574;prsc_argla_s;prsc_argla;1
16574;sicilian_s;sicilian;1
16574;southw_ckn_m;southw_ckn;1
16575;ital_veggie_s;ital_veggie;1
16575;spinach_fet_s;spinach_fet;1
16576;big_meat_s;big_meat;1
16576;five_cheese_l;five_cheese;1
16576;veggie_veg_s;veggie_veg;2
16577;four_cheese_l;four_cheese;1
16577;napolitana_l;napolitana;1
16578;prsc_argla_l;prsc_argla;1
16579;pepperoni_s;pepperoni;1
16579;spinach_supr_l;spinach_supr;1
16580;cali_ckn_s;cali_ckn;1
16581;ckn_alfredo_m;ckn_alfredo;1
16581;prsc_argla_m;prsc_argla;1
16582;bbq_ckn_m;bbq_ckn;1
16582;four_cheese_m;four_cheese;1
16582;spinach_fet_m;spinach_fet;1
16582;the_greek_m;the_greek;1
16583;calabrese_m;calabrese;1
16583;ital_cpcllo_s;ital_cpcllo;1
16583;southw_ckn_m;southw_ckn;1
16583;spinach_supr_m;spinach_supr;1
16584;calabrese_m;calabrese;1
16585;spin_pesto_m;spin_pesto;1
16586;ckn_pesto_l;ckn_pesto;1
16586;southw_ckn_s;southw_ckn;1
16587;classic_dlx_s;classic_dlx;1
16587;five_cheese_l;five_cheese;1
16587;four_cheese_l;four_cheese;1
16588;big_meat_s;big_meat;1
16588;green_garden_s;green_garden;1
16588;peppr_salami_s;peppr_salami;1
16588;the_greek_m;the_greek;1
16589;bbq_ckn_m;bbq_ckn;1
16589;big_meat_s;big_meat;1
16590;napolitana_s;napolitana;1
16590;southw_ckn_l;southw_ckn;1
16591;hawaiian_s;hawaiian;1
16591;ital_cpcllo_l;ital_cpcllo;1
16592;bbq_ckn_m;bbq_ckn;1
16592;big_meat_s;big_meat;1
16593;four_cheese_m;four_cheese;1
16594;mediterraneo_m;mediterraneo;1
16594;soppressata_m;soppressata;1
16594;thai_ckn_m;thai_ckn;1
16595;sicilian_s;sicilian;1
16596;southw_ckn_l;southw_ckn;1
16596;thai_ckn_l;thai_ckn;1
16597;classic_dlx_l;classic_dlx;1
16597;peppr_salami_s;peppr_salami;1
16597;southw_ckn_l;southw_ckn;1
16598;ital_supr_m;ital_supr;1
16598;prsc_argla_s;prsc_argla;1
16598;spicy_ital_m;spicy_ital;1
16598;spinach_fet_m;spinach_fet;1
16599;brie_carre_s;brie_carre;1
16599;five_cheese_l;five_cheese;1
16599;four_cheese_l;four_cheese;1
16599;the_greek_l;the_greek;1
16600;spicy_ital_l;spicy_ital;1
16601;classic_dlx_m;classic_dlx;2
16601;green_garden_s;green_garden;1
16601;spicy_ital_s;spicy_ital;1
16602;prsc_argla_m;prsc_argla;1
16603;brie_carre_s;brie_carre;1
16603;five_cheese_l;five_cheese;1
16604;mediterraneo_m;mediterraneo;1
16604;peppr_salami_l;peppr_salami;1
16605;four_cheese_m;four_cheese;1
16605;soppressata_s;soppressata;1
16606;bbq_ckn_m;bbq_ckn;1
16607;calabrese_m;calabrese;1
16607;sicilian_l;sicilian;1
16607;veggie_veg_l;veggie_veg;1
16608;cali_ckn_s;cali_ckn;1
16608;spicy_ital_m;spicy_ital;1
16609;bbq_ckn_m;bbq_ckn;1
16609;hawaiian_s;hawaiian;1
16609;the_greek_s;the_greek;1
16610;pepperoni_l;pepperoni;1
16611;napolitana_s;napolitana;1
16611;sicilian_s;sicilian;1
16612;spinach_fet_s;spinach_fet;1
16613;thai_ckn_l;thai_ckn;1
16614;thai_ckn_l;thai_ckn;1
16615;classic_dlx_s;classic_dlx;1
16615;thai_ckn_s;thai_ckn;1
16616;spinach_supr_s;spinach_supr;1
16617;four_cheese_l;four_cheese;1
16617;spinach_fet_m;spinach_fet;1
16618;bbq_ckn_m;bbq_ckn;1
16618;napolitana_l;napolitana;1
16618;prsc_argla_l;prsc_argla;1
16618;thai_ckn_m;thai_ckn;1
16619;bbq_ckn_l;bbq_ckn;1
16619;big_meat_s;big_meat;1
16619;calabrese_s;calabrese;1
16619;cali_ckn_m;cali_ckn;1
16619;classic_dlx_m;classic_dlx;1
16619;four_cheese_m;four_cheese;1
16619;hawaiian_l;hawaiian;1
16619;pepperoni_l;pepperoni;1
16619;prsc_argla_l;prsc_argla;3
16619;southw_ckn_l;southw_ckn;1
16619;spin_pesto_s;spin_pesto;1
16620;big_meat_s;big_meat;2
16620;green_garden_m;green_garden;1
16620;pep_msh_pep_l;pep_msh_pep;1
16620;spicy_ital_l;spicy_ital;1
16620;thai_ckn_l;thai_ckn;2
16621;spinach_fet_m;spinach_fet;1
16622;five_cheese_l;five_cheese;1
16622;pep_msh_pep_l;pep_msh_pep;1
16623;sicilian_s;sicilian;1
16623;spicy_ital_l;spicy_ital;1
16624;ital_cpcllo_s;ital_cpcllo;1
16624;thai_ckn_l;thai_ckn;1
16625;spicy_ital_s;spicy_ital;1
16625;thai_ckn_l;thai_ckn;1
16626;cali_ckn_l;cali_ckn;1
16627;hawaiian_m;hawaiian;1
16628;hawaiian_m;hawaiian;1
16628;ital_supr_l;ital_supr;1
16628;mediterraneo_s;mediterraneo;1
16628;spicy_ital_l;spicy_ital;1
16628;spicy_ital_m;spicy_ital;1
16629;classic_dlx_m;classic_dlx;1
16630;pepperoni_s;pepperoni;1
16631;big_meat_s;big_meat;1
16631;ckn_alfredo_m;ckn_alfredo;1
16631;green_garden_s;green_garden;1
16631;mexicana_l;mexicana;1
16632;sicilian_s;sicilian;1
16633;ital_cpcllo_m;ital_cpcllo;1
16633;ital_supr_m;ital_supr;1
16633;pepperoni_m;pepperoni;1
16633;thai_ckn_l;thai_ckn;1
16634;bbq_ckn_s;bbq_ckn;1
16634;calabrese_m;calabrese;1
16634;ital_supr_m;ital_supr;1
16634;peppr_salami_l;peppr_salami;1
16635;big_meat_s;big_meat;1
16635;classic_dlx_m;classic_dlx;1
16636;ckn_alfredo_m;ckn_alfredo;1
16637;hawaiian_s;hawaiian;1
16637;prsc_argla_m;prsc_argla;1
16638;ital_veggie_m;ital_veggie;1
16639;bbq_ckn_l;bbq_ckn;1
16639;spicy_ital_m;spicy_ital;1
16639;thai_ckn_l;thai_ckn;1
16639;thai_ckn_m;thai_ckn;1
16640;pepperoni_m;pepperoni;1
16641;southw_ckn_l;southw_ckn;1
16642;napolitana_l;napolitana;1
16642;napolitana_s;napolitana;1
16643;big_meat_s;big_meat;1
16643;hawaiian_m;hawaiian;1
16644;classic_dlx_m;classic_dlx;1
16644;four_cheese_l;four_cheese;1
16644;pep_msh_pep_l;pep_msh_pep;1
16644;thai_ckn_m;thai_ckn;1
16645;ital_supr_m;ital_supr;1
16645;the_greek_s;the_greek;1
16646;spinach_supr_s;spinach_supr;1
16647;green_garden_s;green_garden;1
16647;pepperoni_l;pepperoni;1
16647;southw_ckn_s;southw_ckn;1
16648;classic_dlx_m;classic_dlx;1
16648;ital_veggie_l;ital_veggie;1
16648;napolitana_l;napolitana;1
16648;southw_ckn_l;southw_ckn;1
16649;cali_ckn_l;cali_ckn;1
16650;four_cheese_m;four_cheese;1
16650;spinach_fet_l;spinach_fet;1
16651;pep_msh_pep_l;pep_msh_pep;1
16651;peppr_salami_s;peppr_salami;1
16651;spicy_ital_s;spicy_ital;1
16651;veggie_veg_l;veggie_veg;1
16652;mediterraneo_s;mediterraneo;1
16652;thai_ckn_l;thai_ckn;1
16653;ital_cpcllo_m;ital_cpcllo;1
16653;napolitana_m;napolitana;1
16653;thai_ckn_l;thai_ckn;1
16654;big_meat_s;big_meat;1
16654;sicilian_l;sicilian;1
16654;southw_ckn_l;southw_ckn;1
16655;classic_dlx_m;classic_dlx;1
16655;the_greek_s;the_greek;1
16656;four_cheese_l;four_cheese;1
16656;ital_cpcllo_l;ital_cpcllo;1
16656;southw_ckn_l;southw_ckn;1
16657;southw_ckn_l;southw_ckn;1
16657;spicy_ital_l;spicy_ital;1
16658;hawaiian_l;hawaiian;1
16659;cali_ckn_l;cali_ckn;1
16659;prsc_argla_s;prsc_argla;1
16660;soppressata_m;soppressata;1
16661;mediterraneo_m;mediterraneo;1
16662;classic_dlx_s;classic_dlx;1
16663;pepperoni_l;pepperoni;1
16663;spinach_fet_l;spinach_fet;1
16664;cali_ckn_l;cali_ckn;1
16665;bbq_ckn_l;bbq_ckn;1
16665;cali_ckn_l;cali_ckn;1
16665;soppressata_s;soppressata;1
16666;southw_ckn_s;southw_ckn;1
16667;five_cheese_l;five_cheese;2
16668;bbq_ckn_l;bbq_ckn;1
16668;ital_cpcllo_l;ital_cpcllo;1
16668;pep_msh_pep_s;pep_msh_pep;1
16668;prsc_argla_l;prsc_argla;2
16668;sicilian_m;sicilian;1
16668;soppressata_l;soppressata;1
16668;southw_ckn_m;southw_ckn;1
16668;thai_ckn_l;thai_ckn;2
16669;bbq_ckn_l;bbq_ckn;1
16669;five_cheese_l;five_cheese;1
16669;spinach_supr_s;spinach_supr;1
16670;cali_ckn_m;cali_ckn;1
16670;four_cheese_m;four_cheese;1
16670;mexicana_l;mexicana;1
16670;prsc_argla_m;prsc_argla;1
16671;big_meat_s;big_meat;1
16671;mexicana_l;mexicana;1
16671;prsc_argla_s;prsc_argla;1
16672;cali_ckn_m;cali_ckn;1
16672;prsc_argla_s;prsc_argla;1
16672;southw_ckn_l;southw_ckn;1
16672;southw_ckn_s;southw_ckn;1
16673;ital_veggie_m;ital_veggie;1
16674;bbq_ckn_l;bbq_ckn;1
16674;classic_dlx_s;classic_dlx;1
16674;five_cheese_l;five_cheese;1
16674;ital_cpcllo_l;ital_cpcllo;1
16674;ital_supr_m;ital_supr;1
16674;veggie_veg_m;veggie_veg;1
16675;peppr_salami_s;peppr_salami;1
16675;prsc_argla_l;prsc_argla;1
16676;soppressata_s;soppressata;1
16677;big_meat_s;big_meat;1
16677;ital_supr_m;ital_supr;1
16678;pepperoni_m;pepperoni;1
16679;prsc_argla_l;prsc_argla;1
16680;spin_pesto_s;spin_pesto;1
16680;thai_ckn_l;thai_ckn;1
16681;thai_ckn_l;thai_ckn;1
16682;cali_ckn_s;cali_ckn;1
16682;spicy_ital_m;spicy_ital;1
16683;spin_pesto_m;spin_pesto;1
16684;classic_dlx_s;classic_dlx;1
16684;ital_supr_m;ital_supr;1
16684;thai_ckn_l;thai_ckn;1
16685;peppr_salami_m;peppr_salami;1
16685;southw_ckn_s;southw_ckn;1
16686;big_meat_s;big_meat;1
16686;calabrese_l;calabrese;1
16687;napolitana_s;napolitana;1
16687;spin_pesto_l;spin_pesto;1
16687;spinach_supr_l;spinach_supr;1
16688;spin_pesto_s;spin_pesto;1
16688;spinach_supr_l;spinach_supr;1
16689;ital_cpcllo_l;ital_cpcllo;1
16689;ital_supr_l;ital_supr;1
16689;sicilian_s;sicilian;1
16690;four_cheese_m;four_cheese;1
16690;prsc_argla_l;prsc_argla;1
16690;thai_ckn_l;thai_ckn;1
16691;sicilian_m;sicilian;1
